facility_code,facility_name,facility_name_short,first_nation_name,day_of_week,day_name,day_name_long,time_band,busyness_score,waiting_count,median_wait_all,median_wait_high_acuity,treatment_spaces,facility_type,open_hours,open_days,alert_active,alert_message,latitude,longitude
141,,,,1,Mon,Monday,4,1.8,3,14,13,,,,,,,,
141,,,,1,Mon,Monday,7,3.3,3,14,13,,,,,,,,
141,,,,1,Mon,Monday,16,4.3,3,14,13,,,,,,,,
141,,,,1,Mon,Monday,8,3.3,3,14,13,,,,,,,,
141,,,,1,Mon,Monday,18,4.9,3,14,13,,,,,,,,
172,,,,1,Mon,Monday,19,3.1,5,22,-,,,,,,,,
172,,,,1,Mon,Monday,14,4.8,5,22,-,,,,,,,,
172,,,,1,Mon,Monday,1,0.6,5,22,-,,,,,,,,
172,,,,1,Mon,Monday,15,3.4,5,22,-,,,,,,,,
172,,,,1,Mon,Monday,17,4.1,5,22,-,,,,,,,,
172,,,,1,Mon,Monday,11,5.6,5,22,-,,,,,,,,
172,,,,1,Mon,Monday,9,3.7,5,22,-,,,,,,,,
172,,,,1,Mon,Monday,22,1.3,5,22,-,,,,,,,,
172,,,,1,Mon,Monday,3,0.4,5,22,-,,,,,,,,
172,,,,1,Mon,Monday,16,3.5,5,22,-,,,,,,,,
172,,,,1,Mon,Monday,13,6.2,5,22,-,,,,,,,,
172,,,,1,Mon,Monday,23,1.4,5,22,-,,,,,,,,
172,,,,1,Mon,Monday,12,6.9,5,22,-,,,,,,,,
172,,,,1,Mon,Monday,5,0.3,5,22,-,,,,,,,,
172,,,,1,Mon,Monday,18,3.3,5,22,-,,,,,,,,
172,,,,1,Mon,Monday,0,1.1,5,22,-,,,,,,,,
172,,,,1,Mon,Monday,10,5.7,5,22,-,,,,,,,,
172,,,,1,Mon,Monday,8,2.2,5,22,-,,,,,,,,
172,,,,1,Mon,Monday,21,1.6,5,22,-,,,,,,,,
172,,,,1,Mon,Monday,4,0.3,5,22,-,,,,,,,,
172,,,,1,Mon,Monday,6,0.6,5,22,-,,,,,,,,
172,,,,1,Mon,Monday,7,1.0,5,22,-,,,,,,,,
172,,,,1,Mon,Monday,2,0.5,5,22,-,,,,,,,,
172,,,,1,Mon,Monday,20,2.4,5,22,-,,,,,,,,
200,,,,1,Mon,Monday,4,1.1,9,26,48,,,,,,,,
200,,,,1,Mon,Monday,18,11.3,9,26,48,,,,,,,,
200,,,,1,Mon,Monday,11,9.8,9,26,48,,,,,,,,
200,,,,1,Mon,Monday,3,2.1,9,26,48,,,,,,,,
200,,,,1,Mon,Monday,16,8.2,9,26,48,,,,,,,,
200,,,,1,Mon,Monday,6,1.3,9,26,48,,,,,,,,
200,,,,1,Mon,Monday,19,10.9,9,26,48,,,,,,,,
200,,,,1,Mon,Monday,2,2.3,9,26,48,,,,,,,,
200,,,,1,Mon,Monday,12,12.2,9,26,48,,,,,,,,
200,,,,1,Mon,Monday,14,10.4,9,26,48,,,,,,,,
200,,,,1,Mon,Monday,15,9.8,9,26,48,,,,,,,,
200,,,,1,Mon,Monday,21,9.5,9,26,48,,,,,,,,
200,,,,1,Mon,Monday,13,12.7,9,26,48,,,,,,,,
200,,,,1,Mon,Monday,9,7.5,9,26,48,,,,,,,,
200,,,,1,Mon,Monday,8,4.1,9,26,48,,,,,,,,
200,,,,1,Mon,Monday,5,1.1,9,26,48,,,,,,,,
200,,,,1,Mon,Monday,10,9.0,9,26,48,,,,,,,,
200,,,,1,Mon,Monday,0,4.3,9,26,48,,,,,,,,
200,,,,1,Mon,Monday,7,2.6,9,26,48,,,,,,,,
200,,,,1,Mon,Monday,17,8.6,9,26,48,,,,,,,,
200,,,,1,Mon,Monday,1,3.2,9,26,48,,,,,,,,
200,,,,1,Mon,Monday,23,5.6,9,26,48,,,,,,,,
200,,,,1,Mon,Monday,20,10.8,9,26,48,,,,,,,,
200,,,,1,Mon,Monday,22,7.7,9,26,48,,,,,,,,
201,,,,1,Mon,Monday,11,8.2,14,57,58,,,,,,,,
201,,,,1,Mon,Monday,14,14.0,14,57,58,,,,,,,,
201,,,,1,Mon,Monday,5,1.7,14,57,58,,,,,,,,
201,,,,1,Mon,Monday,10,6.2,14,57,58,,,,,,,,
201,,,,1,Mon,Monday,13,12.7,14,57,58,,,,,,,,
201,,,,1,Mon,Monday,4,1.5,14,57,58,,,,,,,,
201,,,,1,Mon,Monday,23,7.3,14,57,58,,,,,,,,
201,,,,1,Mon,Monday,18,14.4,14,57,58,,,,,,,,
201,,,,1,Mon,Monday,0,3.7,14,57,58,,,,,,,,
201,,,,1,Mon,Monday,21,8.9,14,57,58,,,,,,,,
201,,,,1,Mon,Monday,3,2.4,14,57,58,,,,,,,,
201,,,,1,Mon,Monday,15,13.0,14,57,58,,,,,,,,
201,,,,1,Mon,Monday,16,13.7,14,57,58,,,,,,,,
201,,,,1,Mon,Monday,9,5.5,14,57,58,,,,,,,,
201,,,,1,Mon,Monday,17,15.4,14,57,58,,,,,,,,
201,,,,1,Mon,Monday,6,2.5,14,57,58,,,,,,,,
201,,,,1,Mon,Monday,19,12.5,14,57,58,,,,,,,,
201,,,,1,Mon,Monday,2,2.3,14,57,58,,,,,,,,
201,,,,1,Mon,Monday,12,10.7,14,57,58,,,,,,,,
201,,,,1,Mon,Monday,7,2.7,14,57,58,,,,,,,,
201,,,,1,Mon,Monday,1,3.1,14,57,58,,,,,,,,
201,,,,1,Mon,Monday,20,10.0,14,57,58,,,,,,,,
201,,,,1,Mon,Monday,8,3.4,14,57,58,,,,,,,,
201,,,,1,Mon,Monday,22,8.6,14,57,58,,,,,,,,
202,,,,1,Mon,Monday,14,7.1,7,9,9,,,,,,,,
202,,,,1,Mon,Monday,0,1.6,7,9,9,,,,,,,,
202,,,,1,Mon,Monday,20,7.6,7,9,9,,,,,,,,
202,,,,1,Mon,Monday,1,0.7,7,9,9,,,,,,,,
202,,,,1,Mon,Monday,13,7.0,7,9,9,,,,,,,,
202,,,,1,Mon,Monday,4,0.3,7,9,9,,,,,,,,
202,,,,1,Mon,Monday,8,1.8,7,9,9,,,,,,,,
202,,,,1,Mon,Monday,3,0.4,7,9,9,,,,,,,,
202,,,,1,Mon,Monday,21,6.6,7,9,9,,,,,,,,
202,,,,1,Mon,Monday,11,5.5,7,9,9,,,,,,,,
202,,,,1,Mon,Monday,6,0.4,7,9,9,,,,,,,,
202,,,,1,Mon,Monday,15,6.5,7,9,9,,,,,,,,
202,,,,1,Mon,Monday,19,9.5,7,9,9,,,,,,,,
202,,,,1,Mon,Monday,9,2.9,7,9,9,,,,,,,,
202,,,,1,Mon,Monday,2,0.7,7,9,9,,,,,,,,
202,,,,1,Mon,Monday,16,6.7,7,9,9,,,,,,,,
202,,,,1,Mon,Monday,7,1.2,7,9,9,,,,,,,,
202,,,,1,Mon,Monday,23,3.9,7,9,9,,,,,,,,
202,,,,1,Mon,Monday,12,4.9,7,9,9,,,,,,,,
202,,,,1,Mon,Monday,17,7.7,7,9,9,,,,,,,,
202,,,,1,Mon,Monday,22,5.4,7,9,9,,,,,,,,
202,,,,1,Mon,Monday,10,5.4,7,9,9,,,,,,,,
202,,,,1,Mon,Monday,18,9.6,7,9,9,,,,,,,,
202,,,,1,Mon,Monday,5,0.3,7,9,9,,,,,,,,
214,,,,1,Mon,Monday,11,7.1,12,15,75,,,,,,,,
214,,,,1,Mon,Monday,8,2.7,12,15,75,,,,,,,,
214,,,,1,Mon,Monday,17,5.0,12,15,75,,,,,,,,
214,,,,1,Mon,Monday,4,1.3,12,15,75,,,,,,,,
214,,,,1,Mon,Monday,12,7.8,12,15,75,,,,,,,,
214,,,,1,Mon,Monday,7,2.3,12,15,75,,,,,,,,
214,,,,1,Mon,Monday,6,1.1,12,15,75,,,,,,,,
214,,,,1,Mon,Monday,3,1.3,12,15,75,,,,,,,,
214,,,,1,Mon,Monday,14,6.0,12,15,75,,,,,,,,
214,,,,1,Mon,Monday,16,6.0,12,15,75,,,,,,,,
214,,,,1,Mon,Monday,20,6.4,12,15,75,,,,,,,,
214,,,,1,Mon,Monday,1,1.7,12,15,75,,,,,,,,
214,,,,1,Mon,Monday,22,4.8,12,15,75,,,,,,,,
214,,,,1,Mon,Monday,19,6.7,12,15,75,,,,,,,,
214,,,,1,Mon,Monday,9,4.3,12,15,75,,,,,,,,
214,,,,1,Mon,Monday,10,5.8,12,15,75,,,,,,,,
214,,,,1,Mon,Monday,18,7.4,12,15,75,,,,,,,,
214,,,,1,Mon,Monday,13,6.8,12,15,75,,,,,,,,
214,,,,1,Mon,Monday,2,1.7,12,15,75,,,,,,,,
214,,,,1,Mon,Monday,21,6.0,12,15,75,,,,,,,,
214,,,,1,Mon,Monday,5,0.8,12,15,75,,,,,,,,
214,,,,1,Mon,Monday,23,3.6,12,15,75,,,,,,,,
214,,,,1,Mon,Monday,15,5.2,12,15,75,,,,,,,,
214,,,,1,Mon,Monday,0,2.6,12,15,75,,,,,,,,
223,,,,1,Mon,Monday,16,3.6,3,12,13,,,,,,,,
223,,,,1,Mon,Monday,5,1.2,3,12,13,,,,,,,,
223,,,,1,Mon,Monday,9,5.2,3,12,13,,,,,,,,
223,,,,1,Mon,Monday,12,6.4,3,12,13,,,,,,,,
223,,,,1,Mon,Monday,13,4.1,3,12,13,,,,,,,,
223,,,,1,Mon,Monday,18,3.3,3,12,13,,,,,,,,
223,,,,1,Mon,Monday,10,7.3,3,12,13,,,,,,,,
223,,,,1,Mon,Monday,14,3.0,3,12,13,,,,,,,,
223,,,,1,Mon,Monday,19,2.9,3,12,13,,,,,,,,
223,,,,1,Mon,Monday,8,3.5,3,12,13,,,,,,,,
223,,,,1,Mon,Monday,15,3.2,3,12,13,,,,,,,,
223,,,,1,Mon,Monday,22,2.2,3,12,13,,,,,,,,
223,,,,1,Mon,Monday,23,1.9,3,12,13,,,,,,,,
223,,,,1,Mon,Monday,11,7.2,3,12,13,,,,,,,,
223,,,,1,Mon,Monday,2,1.5,3,12,13,,,,,,,,
223,,,,1,Mon,Monday,17,3.0,3,12,13,,,,,,,,
223,,,,1,Mon,Monday,6,1.2,3,12,13,,,,,,,,
223,,,,1,Mon,Monday,3,1.4,3,12,13,,,,,,,,
223,,,,1,Mon,Monday,0,1.6,3,12,13,,,,,,,,
223,,,,1,Mon,Monday,4,1.3,3,12,13,,,,,,,,
223,,,,1,Mon,Monday,1,1.6,3,12,13,,,,,,,,
223,,,,1,Mon,Monday,7,2.4,3,12,13,,,,,,,,
223,,,,1,Mon,Monday,21,2.7,3,12,13,,,,,,,,
223,,,,1,Mon,Monday,20,3.4,3,12,13,,,,,,,,
246,,,,1,Mon,Monday,3,0.2,3,16,22,,,,,,,,
246,,,,1,Mon,Monday,15,0.9,3,16,22,,,,,,,,
246,,,,1,Mon,Monday,0,0.7,3,16,22,,,,,,,,
246,,,,1,Mon,Monday,9,4.5,3,16,22,,,,,,,,
246,,,,1,Mon,Monday,4,0.1,3,16,22,,,,,,,,
246,,,,1,Mon,Monday,17,1.5,3,16,22,,,,,,,,
246,,,,1,Mon,Monday,23,0.7,3,16,22,,,,,,,,
246,,,,1,Mon,Monday,21,1.6,3,16,22,,,,,,,,
246,,,,1,Mon,Monday,22,0.9,3,16,22,,,,,,,,
246,,,,1,Mon,Monday,14,1.6,3,16,22,,,,,,,,
246,,,,1,Mon,Monday,5,0.1,3,16,22,,,,,,,,
246,,,,1,Mon,Monday,11,3.3,3,16,22,,,,,,,,
246,,,,1,Mon,Monday,2,0.1,3,16,22,,,,,,,,
246,,,,1,Mon,Monday,13,1.8,3,16,22,,,,,,,,
246,,,,1,Mon,Monday,18,1.9,3,16,22,,,,,,,,
246,,,,1,Mon,Monday,19,1.6,3,16,22,,,,,,,,
246,,,,1,Mon,Monday,7,2.0,3,16,22,,,,,,,,
246,,,,1,Mon,Monday,12,2.9,3,16,22,,,,,,,,
246,,,,1,Mon,Monday,8,3.4,3,16,22,,,,,,,,
246,,,,1,Mon,Monday,6,0.8,3,16,22,,,,,,,,
246,,,,1,Mon,Monday,10,3.7,3,16,22,,,,,,,,
246,,,,1,Mon,Monday,16,1.2,3,16,22,,,,,,,,
246,,,,1,Mon,Monday,20,2.2,3,16,22,,,,,,,,
246,,,,1,Mon,Monday,1,0.4,3,16,22,,,,,,,,
934,,,,1,Mon,Monday,0,0.8,12,10,-,,,,,,,,
934,,,,1,Mon,Monday,2,1.0,12,10,-,,,,,,,,
934,,,,1,Mon,Monday,3,0.8,12,10,-,,,,,,,,
934,,,,1,Mon,Monday,12,3.4,12,10,-,,,,,,,,
934,,,,1,Mon,Monday,19,5.3,12,10,-,,,,,,,,
934,,,,1,Mon,Monday,23,1.7,12,10,-,,,,,,,,
934,,,,1,Mon,Monday,4,0.8,12,10,-,,,,,,,,
934,,,,1,Mon,Monday,15,3.8,12,10,-,,,,,,,,
934,,,,1,Mon,Monday,6,1.6,12,10,-,,,,,,,,
934,,,,1,Mon,Monday,8,2.1,12,10,-,,,,,,,,
934,,,,1,Mon,Monday,17,4.5,12,10,-,,,,,,,,
934,,,,1,Mon,Monday,9,2.7,12,10,-,,,,,,,,
934,,,,1,Mon,Monday,20,3.6,12,10,-,,,,,,,,
934,,,,1,Mon,Monday,1,0.9,12,10,-,,,,,,,,
934,,,,1,Mon,Monday,11,3.7,12,10,-,,,,,,,,
934,,,,1,Mon,Monday,21,3.3,12,10,-,,,,,,,,
934,,,,1,Mon,Monday,14,3.9,12,10,-,,,,,,,,
934,,,,1,Mon,Monday,22,2.7,12,10,-,,,,,,,,
934,,,,1,Mon,Monday,5,1.1,12,10,-,,,,,,,,
934,,,,1,Mon,Monday,7,2.1,12,10,-,,,,,,,,
934,,,,1,Mon,Monday,16,4.3,12,10,-,,,,,,,,
934,,,,1,Mon,Monday,13,3.8,12,10,-,,,,,,,,
934,,,,1,Mon,Monday,18,5.2,12,10,-,,,,,,,,
934,,,,1,Mon,Monday,10,3.6,12,10,-,,,,,,,,
936,,,,1,Mon,Monday,1,2.6,11,15,11,,,,,,,,
936,,,,1,Mon,Monday,6,2.5,11,15,11,,,,,,,,
936,,,,1,Mon,Monday,8,3.7,11,15,11,,,,,,,,
936,,,,1,Mon,Monday,23,4.7,11,15,11,,,,,,,,
936,,,,1,Mon,Monday,20,9.7,11,15,11,,,,,,,,
936,,,,1,Mon,Monday,11,10.9,11,15,11,,,,,,,,
936,,,,1,Mon,Monday,17,9.4,11,15,11,,,,,,,,
936,,,,1,Mon,Monday,10,8.6,11,15,11,,,,,,,,
936,,,,1,Mon,Monday,19,11.6,11,15,11,,,,,,,,
936,,,,1,Mon,Monday,4,2.5,11,15,11,,,,,,,,
936,,,,1,Mon,Monday,14,8.1,11,15,11,,,,,,,,
936,,,,1,Mon,Monday,13,9.9,11,15,11,,,,,,,,
936,,,,1,Mon,Monday,0,3.4,11,15,11,,,,,,,,
936,,,,1,Mon,Monday,2,2.9,11,15,11,,,,,,,,
936,,,,1,Mon,Monday,5,2.0,11,15,11,,,,,,,,
936,,,,1,Mon,Monday,9,5.5,11,15,11,,,,,,,,
936,,,,1,Mon,Monday,16,8.1,11,15,11,,,,,,,,
936,,,,1,Mon,Monday,12,10.0,11,15,11,,,,,,,,
936,,,,1,Mon,Monday,22,7.1,11,15,11,,,,,,,,
936,,,,1,Mon,Monday,15,8.1,11,15,11,,,,,,,,
936,,,,1,Mon,Monday,21,9.9,11,15,11,,,,,,,,
936,,,,1,Mon,Monday,3,2.3,11,15,11,,,,,,,,
936,,,,1,Mon,Monday,7,3.6,11,15,11,,,,,,,,
936,,,,1,Mon,Monday,18,10.1,11,15,11,,,,,,,,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,1,Mon,Monday,9,1.5,1,12,12,8,MIIC,8am - 10pm,7 days/week,false,,-28.1543864,153.4917939
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,1,Mon,Monday,21,0.3,1,12,12,8,MIIC,8am - 10pm,7 days/week,false,,-28.1543864,153.4917939
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,1,Mon,Monday,1,0.0,1,12,12,8,MIIC,8am - 10pm,7 days/week,false,,-28.1543864,153.4917939
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,1,Mon,Monday,6,0.0,1,12,12,8,MIIC,8am - 10pm,7 days/week,false,,-28.1543864,153.4917939
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,1,Mon,Monday,14,0.5,1,12,12,8,MIIC,8am - 10pm,7 days/week,false,,-28.1543864,153.4917939
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,1,Mon,Monday,10,1.1,1,12,12,8,MIIC,8am - 10pm,7 days/week,false,,-28.1543864,153.4917939
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,1,Mon,Monday,12,0.5,1,12,12,8,MIIC,8am - 10pm,7 days/week,false,,-28.1543864,153.4917939
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,1,Mon,Monday,5,0.0,1,12,12,8,MIIC,8am - 10pm,7 days/week,false,,-28.1543864,153.4917939
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,1,Mon,Monday,3,0.0,1,12,12,8,MIIC,8am - 10pm,7 days/week,false,,-28.1543864,153.4917939
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,1,Mon,Monday,7,0.0,1,12,12,8,MIIC,8am - 10pm,7 days/week,false,,-28.1543864,153.4917939
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,1,Mon,Monday,23,0.0,1,12,12,8,MIIC,8am - 10pm,7 days/week,false,,-28.1543864,153.4917939
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,1,Mon,Monday,16,0.4,1,12,12,8,MIIC,8am - 10pm,7 days/week,false,,-28.1543864,153.4917939
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,1,Mon,Monday,20,0.6,1,12,12,8,MIIC,8am - 10pm,7 days/week,false,,-28.1543864,153.4917939
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,1,Mon,Monday,8,1.7,1,12,12,8,MIIC,8am - 10pm,7 days/week,false,,-28.1543864,153.4917939
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,1,Mon,Monday,18,1.2,1,12,12,8,MIIC,8am - 10pm,7 days/week,false,,-28.1543864,153.4917939
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,1,Mon,Monday,2,0.0,1,12,12,8,MIIC,8am - 10pm,7 days/week,false,,-28.1543864,153.4917939
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,1,Mon,Monday,11,0.6,1,12,12,8,MIIC,8am - 10pm,7 days/week,false,,-28.1543864,153.4917939
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,1,Mon,Monday,17,0.2,1,12,12,8,MIIC,8am - 10pm,7 days/week,false,,-28.1543864,153.4917939
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,1,Mon,Monday,22,0.0,1,12,12,8,MIIC,8am - 10pm,7 days/week,false,,-28.1543864,153.4917939
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,1,Mon,Monday,19,1.2,1,12,12,8,MIIC,8am - 10pm,7 days/week,false,,-28.1543864,153.4917939
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,1,Mon,Monday,0,0.0,1,12,12,8,MIIC,8am - 10pm,7 days/week,false,,-28.1543864,153.4917939
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,1,Mon,Monday,13,0.8,1,12,12,8,MIIC,8am - 10pm,7 days/week,false,,-28.1543864,153.4917939
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,1,Mon,Monday,4,0.0,1,12,12,8,MIIC,8am - 10pm,7 days/week,false,,-28.1543864,153.4917939
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,1,Mon,Monday,15,0.5,1,12,12,8,MIIC,8am - 10pm,7 days/week,false,,-28.1543864,153.4917939
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,1,Mon,Monday,15,3.7,1,14,-,7,MIIC,8am - 10pm,7 days/week,false,,-27.6938454,152.8102374
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,1,Mon,Monday,18,4.2,1,14,-,7,MIIC,8am - 10pm,7 days/week,false,,-27.6938454,152.8102374
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,1,Mon,Monday,8,1.9,1,14,-,7,MIIC,8am - 10pm,7 days/week,false,,-27.6938454,152.8102374
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,1,Mon,Monday,1,0.0,1,14,-,7,MIIC,8am - 10pm,7 days/week,false,,-27.6938454,152.8102374
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,1,Mon,Monday,14,4.1,1,14,-,7,MIIC,8am - 10pm,7 days/week,false,,-27.6938454,152.8102374
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,1,Mon,Monday,20,2.5,1,14,-,7,MIIC,8am - 10pm,7 days/week,false,,-27.6938454,152.8102374
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,1,Mon,Monday,9,3.7,1,14,-,7,MIIC,8am - 10pm,7 days/week,false,,-27.6938454,152.8102374
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,1,Mon,Monday,19,4.5,1,14,-,7,MIIC,8am - 10pm,7 days/week,false,,-27.6938454,152.8102374
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,1,Mon,Monday,6,0.0,1,14,-,7,MIIC,8am - 10pm,7 days/week,false,,-27.6938454,152.8102374
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,1,Mon,Monday,2,0.0,1,14,-,7,MIIC,8am - 10pm,7 days/week,false,,-27.6938454,152.8102374
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,1,Mon,Monday,16,2.4,1,14,-,7,MIIC,8am - 10pm,7 days/week,false,,-27.6938454,152.8102374
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,1,Mon,Monday,11,5.2,1,14,-,7,MIIC,8am - 10pm,7 days/week,false,,-27.6938454,152.8102374
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,1,Mon,Monday,12,3.7,1,14,-,7,MIIC,8am - 10pm,7 days/week,false,,-27.6938454,152.8102374
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,1,Mon,Monday,5,0.0,1,14,-,7,MIIC,8am - 10pm,7 days/week,false,,-27.6938454,152.8102374
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,1,Mon,Monday,21,0.4,1,14,-,7,MIIC,8am - 10pm,7 days/week,false,,-27.6938454,152.8102374
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,1,Mon,Monday,4,0.0,1,14,-,7,MIIC,8am - 10pm,7 days/week,false,,-27.6938454,152.8102374
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,1,Mon,Monday,10,4.9,1,14,-,7,MIIC,8am - 10pm,7 days/week,false,,-27.6938454,152.8102374
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,1,Mon,Monday,17,3.6,1,14,-,7,MIIC,8am - 10pm,7 days/week,false,,-27.6938454,152.8102374
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,1,Mon,Monday,13,4.4,1,14,-,7,MIIC,8am - 10pm,7 days/week,false,,-27.6938454,152.8102374
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,1,Mon,Monday,22,0.1,1,14,-,7,MIIC,8am - 10pm,7 days/week,false,,-27.6938454,152.8102374
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,1,Mon,Monday,3,0.0,1,14,-,7,MIIC,8am - 10pm,7 days/week,false,,-27.6938454,152.8102374
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,1,Mon,Monday,0,0.0,1,14,-,7,MIIC,8am - 10pm,7 days/week,false,,-27.6938454,152.8102374
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,1,Mon,Monday,23,0.0,1,14,-,7,MIIC,8am - 10pm,7 days/week,false,,-27.6938454,152.8102374
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,1,Mon,Monday,7,0.0,1,14,-,7,MIIC,8am - 10pm,7 days/week,false,,-27.6938454,152.8102374
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,1,Mon,Monday,2,0.0,1,6,6,10,MIIC,8am - 10pm,7 days/week,false,,-27.2580685,152.9964031
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,1,Mon,Monday,6,0.0,1,6,6,10,MIIC,8am - 10pm,7 days/week,false,,-27.2580685,152.9964031
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,1,Mon,Monday,8,1.8,1,6,6,10,MIIC,8am - 10pm,7 days/week,false,,-27.2580685,152.9964031
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,1,Mon,Monday,17,5.0,1,6,6,10,MIIC,8am - 10pm,7 days/week,false,,-27.2580685,152.9964031
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,1,Mon,Monday,12,4.8,1,6,6,10,MIIC,8am - 10pm,7 days/week,false,,-27.2580685,152.9964031
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,1,Mon,Monday,3,0.0,1,6,6,10,MIIC,8am - 10pm,7 days/week,false,,-27.2580685,152.9964031
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,1,Mon,Monday,22,0.0,1,6,6,10,MIIC,8am - 10pm,7 days/week,false,,-27.2580685,152.9964031
